,name,community_status,lifetime_investment,city,st_abb,pop_change_10_11,pop_change_11_12,pop_change_12_13,pop_change_13_14,pop_change_14_15,pop_change_15_16,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,residentcount,edu_event,dist_event,home_assess,comm_prep,mitigation,other
1495,Sundance,Inactive,5000.0,Mount Jackson,VA,0.00568262875077274,0.00751826370664586,-0.000375454652117799,0.00577478344562079,0.00480802894153343,0.00288030475482567,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,Sundance Retreat,In Good Standing,10421.3,New Market,VA,0.00568262875077274,0.00751826370664586,-0.000375454652117799,0.00577478344562079,0.00480802894153343,0.00288030475482567,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,450.0,4268.3,1750.0,0.0,90.0,0.0,3.0,0.0,0.0,1.0,0.0
1497,Sunday Drive,In Good Standing,6472.0,Friday Harbor,WA,0.00329740012682308,-0.000758437618505878,0.00411132194813409,0.00919685039370079,0.0132950502465514,0.00646790686214119,0.0,0.0,0.0,0.0,0.0,0.0,640.0,1001.0,950.0,816.0,1200.0,680.0,435.0,750.0,0.0,121.0,1.0,0.0,0.0,1.0,6.0,1.0
1498,Sunlight Waters,In Good Standing,35014.0,Cle Elum,WA,0.0138258961228969,0.00127474324746855,0.00535671390823925,0.0158889446395718,0.0126769838656569,0.0420140743665374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,5600.0,5600.0,7907.0,7907.0,0.0,500.0,2.0,1.0,0.0,2.0,0.0,0.0
1499,Sunnier Palms Nudist Park,In Good Standing,4307.0,Fort Pierce,FL,0.00942199543633325,0.0100353497776844,0.00850115956944376,0.0169987907932536,0.0251029202548436,0.0274884598752292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.0,2000.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0
1500,Sunny Beach Area,In Good Standing,56373.09,Grand Rapids,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11235.09,45138.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0
1501,Sunny Woods,Inactive,3946.0,Shelton,WA,0.00284787726142855,-0.00205187130663165,-0.00381610329796858,0.00236117761669666,0.00543603597667446,0.0190379448194508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1385.0,1281.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3.0,0.0,0.0,0.0,0.0
1502,Sunriver,In Good Standing,832000.0,Sunriver,OR,0.012265663112412,0.0124550148646534,0.0253083176212407,0.026130629028271,0.0279036153073276,0.0363834870985812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216000.0,121500.0,121500.0,121500.0,130000.0,0.0,4206.0,2.0,0.0,0.0,1.0,3.0,0.0
1503,Sunset Valley,In Good Standing,36786.74,Sunset Valley,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,2772.0,8346.6,7635.25,13999.89,0.0,649.0,0.0,3.0,1.0,0.0,1.0,0.0
1504,Sunset View Estates,In Good Standing,233676.8,Bend,OR,0.012265663112412,0.0124550148646534,0.0253083176212407,0.026130629028271,0.0279036153073276,0.0363834870985812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.8,6000.0,41900.0,81000.0,97000.0,0.0,110.0,2.0,1.0,0.0,1.0,0.0,1.0
1505,Sunset Vista Estates,In Good Standing,126714.38,Flagstaff,AZ,-0.00325350606132636,0.0135110965376418,0.00472062294575695,0.00771364378188099,0.01002941283271,0.0131726538007996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,113440.0,1657.0,1863.0,1977.7,2044.12,2066.44,0.0,55.0,1.0,4.0,0.0,2.0,0.0,0.0
1506,Sunshine,Inactive,1092.0,Parkdale,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,Sunshine Fire Protection District,In Good Standing,293911.48,Boulder,CO,0.0155887331367004,0.0158118677165773,0.0161683314229573,0.00940097393703249,0.0176689952874165,0.0109431570757174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131000.0,74761.48,51000.0,37150.0,0.0,420.0,0.0,0.0,0.0,4.0,0.0,0.0
1508,Suomi Area,In Good Standing,140128.65,Deer River,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,26088.0,35423.0,16033.65,42584.0,0.0,200.0,0.0,0.0,0.0,4.0,0.0,1.0
1509,Superior,Inactive,6950.0,Superior,MT,0.00900900900900901,-0.0195018796992481,0.0237239396117901,-0.00702247191011236,0.000471475719000471,-0.0141376060320452,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1600.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,3.0,0.0,0.0,0.0,0.0
1510,Surfside Homeowners Assoc.,In Good Standing,170037.83,Ocean Park,WA,-0.00153227351082168,-0.014003452906196,-0.00559338521400778,0.00635852286622646,0.0152126366950182,0.0172826503255458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.54,11753.0,27961.02,36806.11,39288.02,50889.14,0.0,2020.0,0.0,0.0,3.0,2.0,1.0,0.0
1511,Susanville,In Good Standing,890448.83,Susanville,CA,-0.0157873586313795,-0.0182571161922538,-0.045095359752837,-0.0133773021403683,-0.01201362174434,-0.0147767529441803,0.0,0.0,0.0,0.0,0.0,200000.0,95000.0,75741.0,387009.0,47500.0,18690.0,18690.0,26322.88,21495.95,0.0,9345.0,5.0,9.0,1.0,3.0,0.0,0.0
1512,Swaha,In Good Standing,6002.46,Murfreesboro,AR,-0.00301605606315976,0.00275825251356882,-0.0127772848269743,-0.0111450656120798,-0.0134520996182512,-0.00202690252441496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,320.0,384.0,617.0,631.91,486.55,1922.0,0.0,150.0,0.0,7.0,0.0,1.0,0.0,0.0
1513,Swauk Pines,In Good Standing,3443.0,Cle Elum,WA,0.0138258961228969,0.00127474324746855,0.00535671390823925,0.0158889446395718,0.0126769838656569,0.0420140743665374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1243.0,1500.0,500.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,0.0
1514,Sweetwater,Inactive,9160.0,Jacksonville,FL,0.00768631074408801,0.00961626627544471,0.00681485349711081,0.0129657797677909,0.015259825551108,0.0155402864438575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,7960.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,1.0,0.0,1.0,0.0,0.0
1515,Sweetwater Creek State Park,In Good Standing,11590.58,Lithia Springs,GA,0.00474194472505767,0.00396923654098668,0.0184299423036681,0.0159756366038013,0.0160639089326602,0.0110399442671197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.58,8993.0,0.0,16.0,0.0,2.0,0.0,1.0,0.0,0.0
1516,Swift Lake,In Good Standing,118439.42,Cougar,WA,0.00270172910662824,0.00269444943416562,0.00841992117520602,0.007106057914372,-0.00255777032986417,0.0177734547705367,0.0,0.0,0.0,0.0,0.0,0.0,10714.0,6634.0,13090.0,63330.0,6300.0,7787.42,5454.0,5130.0,0.0,700.0,2.0,3.0,0.0,3.0,2.0,0.0
1517,Swifton,In Good Standing,7107.0,Swifton,AR,-0.0105846494873926,-0.0114820208356671,0.00232307779477591,-0.00706613906161673,-0.0122402504981497,-0.00743515850144092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.0,4240.0,0.0,790.0,0.0,2.0,0.0,0.0,0.0,0.0
1518,Sycamore Hollow of Wildewood,In Good Standing,4686.44,California,MD,0.0191863983659884,0.0119687143374064,0.00491423018034125,0.00799219027981789,0.0103635853479721,0.00859103450747124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686.44,0.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0
1519,Syria Mountain Estates,In Good Standing,619.0,Etlan,VA,-0.00842929178896666,0.000379506641366224,-0.00235204855842185,-0.00304205643014678,-0.00129681897932718,-0.00106935533150015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,250.0,149.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0
1520,T. Mason Community,Inactive,4741.0,Stearns,KY,-0.000765445598687808,-0.011928211862552,-0.00725440248089489,-0.00195236235845373,-0.00173261792980103,-0.0195957673142601,0.0,0.0,0.0,0.0,0.0,4191.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0
1521,Tabby Springs,In Good Standing,23883.97,Tabiona,UT,0.00614224137931034,0.0176180786119739,0.0529916329000684,0.0124937531234383,0.025715695952616,-0.0213656705644579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.0,11883.85,9202.12,0.0,250.0,1.0,1.0,1.0,0.0,0.0,0.0
1522,Tahoe Donner Association,In Good Standing,4596592.0,Truckee,CA,-0.000101233018161203,-0.00472806058397117,-0.00151569096180255,0.00652023309833327,0.000334021620308515,0.00281293952180028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37592.0,840097.0,588583.0,877000.0,570320.0,840000.0,843000.0,0.0,6471.0,2.0,5.0,2.0,0.0,0.0,0.0
1523,Tait Lake,In Good Standing,145882.75,Grand Marais,MN,0.00832849118729421,-0.00441797925470611,-0.00135056916843527,0.00850077279752705,-0.00229885057471264,0.0149769585253456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121000.0,676.5,3235.93,20970.32,0.0,133.0,3.0,1.0,1.0,1.0,0.0,1.0
1524,Talking Rock Creek,In Good Standing,13684.4,Ranger,GA,-0.00273134215118485,-0.0010397382902645,-0.00352863525588952,0.00259852750108272,0.00307457756320671,-0.00407842739892593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.0,5142.4,5000.0,0.0,600.0,1.0,1.0,0.0,1.0,0.0,0.0
1525,Tallulah Falls,In Good Standing,12172.25,Tallulah Falls,GA,0.000737599114881062,0.00202690252441496,-0.006313595684688,0.0,0.00345444451298501,0.0179504518350034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706.0,3321.0,1730.25,2415.0,0.0,200.0,1.0,1.0,1.0,1.0,0.0,0.0
1526,Talmadge,Inactive,511083.0,San Diego,CA,0.0117081021252141,0.0129974540642635,0.0116001411906851,0.0125642434996811,0.00963190763875421,0.00835925592167149,0.0,0.0,34185.0,20043.0,146928.0,49967.0,169348.0,60612.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,2.0,0.0,1.0,0.0,0.0
1527,Talmo,In Good Standing,6792.9,Talmo,GA,-0.00339094650205761,-0.00158562367864693,0.0067496029645315,0.0138688050479821,0.0216855753646677,0.0250166566198166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,570.0,3463.0,399.9,0.0,190.0,1.0,2.0,0.0,1.0,1.0,0.0
1528,Tamarack Place,In Good Standing,8027.99,Ashland,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813.75,2109.24,1105.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0
1529,Tannehill,Inactive,39656.8,McAlester,OK,-0.00246924371216922,-0.0118072289156627,-0.0062734144665381,-0.00562148657089319,-0.00107681263460158,-0.00797251167804527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,3000.0,26656.8,0.0,0.0,0.0,500.0,0.0,1.0,0.0,2.0,0.0,0.0
1530,Taos Canyon,In Good Standing,29904.68,Taos,NM,0.000820568927789934,-0.00346178372961647,0.00530212999360088,0.00166712133612197,-0.00481147491375658,0.00541247301365281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13636.98,9245.7,7022.0,0.0,200.0,0.0,1.0,0.0,2.0,0.0,0.0
1531,Taos Pines Ranch,In Good Standing,2062593.83,Angel Fire,NM,-0.00888177052999418,-0.0285000734537976,-0.0141388174807198,-0.0279929442441905,-0.0226447845983904,-0.01081779284734,0.0,0.0,150000.0,650000.0,500000.0,150000.0,250000.0,28022.0,8494.0,12000.0,293132.0,6001.83,4637.0,10307.0,0.0,52.0,0.0,1.0,0.0,9.0,10.0,0.0
1532,Taos Ski Valley,In Good Standing,111394.4,Taos Ski Valley,NM,0.000820568927789934,-0.00346178372961647,0.00530212999360088,0.00166712133612197,-0.00481147491375658,0.00541247301365281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72566.63,28456.85,10370.92,0.0,69.0,0.0,1.0,0.0,1.0,0.0,1.0
1533,Tara Woods,Inactive,10000.0,North Fort Myers,FL,0.0160379638730885,0.021494172483082,0.0248239392885533,0.0272131619412651,0.0327956132899146,0.0314886082095147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,922.0,1.0,0.0,0.0,0.0,0.0,0.0
1534,Tattersall Estates,Inactive,45000.0,Corbin,KY,-0.00254566816795815,-0.000981601974422257,0.0036495325790966,-0.000223769964476518,0.00719021906387265,0.00266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,20000.0,20000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,3.0,1.0,0.0,0.0,0.0
1535,Taylor,In Good Standing,100079.39,Sanderson,FL,-0.000258493353028065,-0.000664869057732797,-0.00199593420809462,0.00525906447909337,0.0103525770916995,0.0187062427071179,0.0,0.0,0.0,0.0,0.0,2585.0,19445.0,14632.0,12644.0,11415.0,14689.0,14689.0,7216.39,2764.0,0.0,1063.0,1.0,4.0,0.0,4.0,0.0,0.0
1536,Teaford Meadows Lake,In Good Standing,4114.0,North Fork,CA,0.00571148717066294,-9.87088877482529e-05,-0.000895048931535338,0.0148869317770122,0.00152527081670139,0.00253392609490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0
1537,Teanaway Terrace,In Good Standing,65959.8,Cle Elum,WA,0.0138258961228969,0.00127474324746855,0.00535671390823925,0.0158889446395718,0.0126769838656569,0.0420140743665374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50500.0,1555.0,5986.0,7918.8,0.0,40.0,0.0,0.0,1.0,5.0,2.0,0.0
1538,Technosylva TEST Community,Inactive,,--,RI,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1539,Technosylvia TEST 2,Inactive,,--,RI,,,,,,,,,,,,,,,,,,,,,,123.0,0.0,0.0,0.0,0.0,0.0,1.0
1540,Temple,Inactive,33871.0,Temple,OK,-0.00242954324586978,-0.0021107322617308,-0.00097624471200781,-0.00504885993485342,-0.0224259289572761,-0.00519089082384461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10350.0,3927.0,5509.0,8544.0,5541.0,0.0,0.0,0.0,1182.0,0.0,3.0,0.0,2.0,0.0,0.0
1541,Ten Mile Creek OA,In Good Standing,18500.0,Granby,CO,-0.0161683128128805,-0.0272295949941553,0.00756344101222874,0.0145222393714045,0.00822902980430122,0.0293552812071331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18500.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,Terrapin,Inactive,21360.0,Harrodsburg,KY,-0.00299793891699457,0.0041815448224018,-0.00210546016001497,0.00482933233308327,0.000793243432410993,0.00135210742260351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21360.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,1.0,0.0,0.0,0.0
1543,Terry Cove Harbor,Inactive,68639.75,Gulf Shores,AL,0.0188538147042287,0.0200907566446829,0.0249155738092362,0.0235617252635193,0.0197501814813888,0.023923609406451,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,27106.0,20000.0,0.0,3800.0,15693.75,0.0,0.0,0.0,279.0,1.0,4.0,0.0,0.0,0.0,0.0
1544,The Arbors,In Good Standing,14750.0,Hobe Sound,FL,0.00486464052687799,0.00847021544544802,0.0153882305549028,0.0134557019776906,0.0165196513387964,0.0185938743549588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14750.0,0.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0
1545,The Bluffs on the Waterway,In Good Standing,21465.59,Longs,SC,0.0181392064882688,0.0230406715415393,0.0267521258322332,0.0327849020082265,0.0370688933884436,0.0402457796954216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.25,9857.34,11230.0,0.0,470.0,0.0,3.0,0.0,0.0,0.0,0.0
1546,The Colony,In Good Standing,7600.0,Bastrop,TX,0.00974087129671986,-0.00415722851432378,0.0148786427252536,0.0270138431114041,0.0296409453266409,0.0314806503091961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,1500.0,2100.0,0.0,300.0,2.0,1.0,0.0,4.0,2.0,0.0
1547,The Cove,In Good Standing,1750.0,Shady Cove,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,100.0,100.0,400.0,400.0,0.0,30.0,0.0,1.0,0.0,1.0,3.0,0.0
1548,The Crossings at the Great Cacapon,In Good Standing,17233.28,Great Cacapon,WV,-0.00638697557921102,-0.00478951348626166,-0.00928740290442418,0.000852224305437191,-0.00668426430517711,-0.00128584287000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,5229.6,3229.8,5253.88,0.0,180.0,0.0,3.0,0.0,0.0,1.0,0.0
1549,The Currituck Club,In Good Standing,114661.1,Corolla,NC,0.0100587464604201,0.00548140089543496,0.01277569704536,0.0236676665160044,0.0127644201822342,0.0229083270579842,0.0,0.0,0.0,0.0,4201.0,12128.0,12458.0,14410.0,42592.0,1000.0,12645.0,5000.0,6027.1,4200.0,0.0,626.0,3.0,6.0,3.0,1.0,0.0,0.0
1550,The Estates at the Overlook,In Good Standing,3254.0,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,750.0,218.0,218.0,218.0,350.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0
1551,The Farm at Carolina Forest,In Good Standing,58870.99,Myrtle Beach,SC,0.0181392064882688,0.0230406715415393,0.0267521258322332,0.0327849020082265,0.0370688933884436,0.0402457796954216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.0,2513.0,3196.0,24974.0,8123.42,9176.57,7400.0,0.0,1159.0,2.0,4.0,0.0,1.0,0.0,0.0
1552,The Foothills,In Good Standing,47563.01,Prescott,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,9094.0,9094.0,5064.0,9336.0,6036.0,3630.91,1578.5,1930.0,1799.6,0.0,112.0,2.0,8.0,0.0,0.0,1.0,0.0
1553,The Grande at Burrs Mill,In Good Standing,5894.39,Southampton Township,NJ,0.00293163089498217,0.00148927433942582,-0.00285222925983875,0.00247811369985709,-0.00305728360684087,-0.000869516873297381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.48,3367.55,1319.36,0.0,183.0,7.0,13.0,5.0,4.0,3.0,0.0
1554,The Hidden Forest Homeowners Association,Inactive,,--,CO,,,,,,,,,,,,,,,,,,,,,,163.0,1.0,2.0,0.0,0.0,0.0,0.0
1555,The Highlands,In Good Standing,4220.0,Sharps Chapel,TN,0.00581090985237148,-0.00484047259667933,-0.00339958158995816,-0.00477564943584361,0.00854250158194474,0.000731987869915299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,625.0,598.0,440.0,886.0,520.0,751.0,0.0,15.0,1.0,2.0,1.0,1.0,3.0,0.0
1556,The Highlands,Inactive,2838.0,Silverthorne,CO,-0.00331373597006948,0.00897325897325897,0.0152358005881728,0.0192649984294838,0.0235233692860812,0.0161247156429814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,524.0,524.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,3.0,0.0,0.0
1557,The Highlands Associations,In Good Standing,1105366.44,Silverthorne,CO,-0.00331373597006948,0.00897325897325897,0.0152358005881728,0.0192649984294838,0.0235233692860812,0.0161247156429814,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,200000.0,100000.0,620.0,524.0,600.0,1164.0,2458.44,0.0,1164.0,6.0,6.0,0.0,3.0,0.0,0.0
1558,The Highlands at Breckenridge Golf Property Owners Association,Inactive,1035.0,Silverthorne,CO,-0.00331373597006948,0.00897325897325897,0.0152358005881728,0.0192649984294838,0.0235233692860812,0.0161247156429814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0
1559,The Horizon,Inactive,304384.0,Kerrville,TX,-0.000443101711983887,0.00247843959055372,0.00166830817471006,0.0118794397399366,0.0116011581327093,0.00966458214894827,0.0,0.0,0.0,0.0,6063.0,48065.0,34718.0,50322.0,62738.0,102478.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,3.0,0.0,0.0,1.0,0.0
1560,The Meadows,In Good Standing,23934.88,Flagstaff,AZ,-0.00325350606132636,0.0135110965376418,0.00472062294575695,0.00771364378188099,0.01002941283271,0.0131726538007996,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,2200.0,3204.0,3518.0,2036.88,2000.0,2538.0,2438.0,0.0,160.0,3.0,2.0,1.0,3.0,0.0,0.0
1561,The Mountain Club,In Good Standing,80423.0,Prescott,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,2947.0,18887.0,18887.0,12702.0,5200.0,0.0,400.0,3.0,2.0,1.0,0.0,0.0,1.0
1562,The North Forty,In Good Standing,29275.0,Friday Harbor,WA,0.00329740012682308,-0.000758437618505878,0.00411132194813409,0.00919685039370079,0.0132950502465514,0.00646790686214119,0.0,0.0,0.0,0.0,1460.0,2850.0,1131.0,1000.0,6500.0,3500.0,3400.0,3400.0,2600.0,2400.0,0.0,29.0,1.0,0.0,0.0,0.0,7.0,0.0
1563,The Oaks of Ashland,In Good Standing,15461.0,Ashland,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,370.0,8800.0,1755.0,3250.0,0.0,34.0,5.0,1.0,0.0,0.0,1.0,0.0
1564,The Pinery,In Good Standing,26847.0,Parker,CO,0.0196111910627607,0.0210076997474428,0.0257335466638104,0.0278649793435626,0.0234934805591448,0.01939010053322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26847.0,0.0,4985.0,0.0,1.0,0.0,0.0,0.0,0.0
1565,The Pines at Four O’Clock Subdivision,In Good Standing,38142.5,Breckenridge,CO,-0.00331373597006948,0.00897325897325897,0.0152358005881728,0.0192649984294838,0.0235233692860812,0.0161247156429814,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,3585.0,0.0,1500.0,5200.0,5200.0,1382.5,1275.0,0.0,25.0,3.0,6.0,0.0,1.0,0.0,0.0
1566,The Pointe at Cheyenne Mountain Ranch,Inactive,1351.0,Colorado Springs,CO,0.0158720791131669,0.013722697876122,0.0144848298047986,0.0116856210677061,0.0175704409738518,0.0207536816503285,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,The Portals,In Good Standing,231772.0,Pine,AZ,-0.00098993257251723,-0.00841341659499682,5.65653518364884e-05,0.00160259431738909,0.000263534372411716,0.00786631036169973,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,15250.0,2076.0,3600.0,1036.0,12310.0,99000.0,86000.0,0.0,228.0,4.0,3.0,1.0,1.0,0.0,0.0
1568,The Preserve at Sharp Mountain,Inactive,247107.0,Jasper,GA,0.000373387644263408,-0.00488615927521971,0.00651276980257101,0.0156853445355376,0.0106734265034522,0.017524174119666,0.0,0.0,0.0,0.0,0.0,475.0,241924.0,1900.0,2568.0,0.0,240.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,2.0,2.0,2.0
1569,The Preserve of Don Pedro,Inactive,13993.0,Lake Wales,FL,0.0107026871105231,0.00922631788724701,0.0119650118479946,0.0197155411655874,0.0228260664134112,0.0257520113946953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1993.0,2000.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,5.0
1570,The Ranch,In Good Standing,54179.42,Graford,TX,0.00131808628121549,-0.00932118969688345,0.000215470803706098,0.0045239121068505,-0.00343126742440489,0.00613298902517753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38296.42,2972.0,7411.0,1500.0,2500.0,1500.0,0.0,65.0,3.0,3.0,0.0,0.0,0.0,1.0
1571,The Ranch at Prescott,In Good Standing,113171.0,Prescott,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33652.0,29000.0,20365.0,30154.0,0.0,800.0,1.0,1.0,0.0,2.0,0.0,1.0
1572,The Reserve at Lake Travis,Inactive,1337608.0,Spicewood,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,253000.0,300000.0,390681.0,391700.0,1027.0,700.0,500.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0
